<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,D,20140225,000000,174,174.64,102.33,135.78,0,0
BTC.V,D,20140226,000000,135.78,650,135.78,593.14,0,0
BTC.V,D,20140227,000000,593.14,629.9,580.5,596.49,0,0
BTC.V,D,20140228,000000,596.49,599,570,573.94,0,0
BTC.V,D,20140301,000000,573.94,573.94,262.77,557.39,0,0
BTC.V,D,20140302,000000,557.39,562.93,541.54,544.56,0,0
BTC.V,D,20140303,000000,544.56,695.44,544.56,662.18,0,0
BTC.V,D,20140304,000000,662.18,686.22,645.16,661.85,0,0
BTC.V,D,20140305,000000,661.85,665.97,636.77,658.3,0,0
BTC.V,D,20140306,000000,658.3,661.83,636.22,648.26,0,0
BTC.V,D,20140307,000000,648.26,655.2,600.31,616.73,0,0
BTC.V,D,20140308,000000,616.73,625.68,588.58,609.21,0,0
BTC.V,D,20140309,000000,609.21,637.6,598.51,627.05,0,0
BTC.V,D,20140310,000000,627.05,633.68,594.7,612.97,0,0
BTC.V,D,20140311,000000,612.97,619.7,599.92,608.69,0,0
BTC.V,D,20140312,000000,608.69,640.79,608.2,619.43,0,0
BTC.V,D,20140313,000000,619.43,636.13,616.06,625.04,0,0
BTC.V,D,20140314,000000,625.04,631.23,610.61,614.03,0,0
BTC.V,D,20140315,000000,614.03,628.83,609.18,624.03,0,0
BTC.V,D,20140316,000000,624.03,627.28,613.17,619.14,0,0
BTC.V,D,20140317,000000,619.14,622.49,602.74,606.38,0,0
BTC.V,D,20140318,000000,606.38,611.72,585.66,598.93,0,0
BTC.V,D,20140319,000000,598.93,607.08,590.14,594.96,0,0
BTC.V,D,20140320,000000,594.96,598.41,560.35,565.99,0,0
BTC.V,D,20140321,000000,565.99,587.42,540.22,549.6,0,0
BTC.V,D,20140322,000000,549.6,569.96,537.16,564.34,0,0
BTC.V,D,20140323,000000,564.34,564.34,538.63,551.16,0,0
BTC.V,D,20140324,000000,551.16,572.52,531.27,567.56,0,0
BTC.V,D,20140325,000000,567.56,569.66,550.43,562.89,0,0
BTC.V,D,20140326,000000,562.89,575.42,546.26,562.45,0,0
BTC.V,D,20140327,000000,562.45,567.75,460.45,460.45,0,0
BTC.V,D,20140328,000000,460.45,514.95,453.75,482.61,0,0
BTC.V,D,20140329,000000,482.61,494.28,473.78,477.11,0,0
BTC.V,D,20140330,000000,477.11,479.04,424.03,446.92,0,0
BTC.V,D,20140331,000000,446.92,473.43,422.49,444.66,0,0
BTC.V,D,20140401,000000,444.66,487.35,438.03,463.45,0,0
BTC.V,D,20140402,000000,463.45,480.27,409.25,424.37,0,0
BTC.V,D,20140403,000000,424.37,448.74,386.67,436.31,0,0
BTC.V,D,20140404,000000,436.31,456.46,415.51,444.36,0,0
BTC.V,D,20140405,000000,444.36,461.17,439.37,456.63,0,0
BTC.V,D,20140406,000000,456.63,472.38,446.3,455.69,0,0
BTC.V,D,20140407,000000,455.69,485.06,447.98,462.38,0,0
BTC.V,D,20140408,000000,462.38,480.69,457.57,466.56,0,0
BTC.V,D,20140409,000000,466.56,479.66,451.07,457.34,0,0
BTC.V,D,20140410,000000,457.34,463.45,384.63,384.63,0,0
BTC.V,D,20140411,000000,384.63,450.4,355.71,435.14,0,0
BTC.V,D,20140412,000000,435.14,469.83,428.02,437.65,0,0
BTC.V,D,20140413,000000,437.65,454.15,409.85,427.6,0,0
BTC.V,D,20140414,000000,427.6,497.83,420.08,478.38,0,0
BTC.V,D,20140415,000000,478.38,526.63,466.43,526.43,0,0
BTC.V,D,20140416,000000,526.43,549.05,496.08,536.95,0,0
BTC.V,D,20140417,000000,536.95,537.03,486.89,502,0,0
BTC.V,D,20140418,000000,502,512.15,472,485.52,0,0
BTC.V,D,20140419,000000,485.52,516.89,473.16,506.02,0,0
BTC.V,D,20140420,000000,506.02,522.22,488.69,498.51,0,0
BTC.V,D,20140421,000000,498.51,524.67,490.66,495.16,0,0
BTC.V,D,20140422,000000,495.16,520.51,483.39,487.91,0,0
BTC.V,D,20140423,000000,487.91,509.96,482.25,487.3,0,0
BTC.V,D,20140424,000000,487.3,507.33,477.22,500.29,0,0
BTC.V,D,20140425,000000,500.29,502.49,438.33,464.49,0,0
BTC.V,D,20140426,000000,464.49,468.68,448.57,457.87,0,0
BTC.V,D,20140427,000000,457.87,461.4,437.39,443.18,0,0
BTC.V,D,20140428,000000,443.18,451.12,420.78,441.92,0,0
BTC.V,D,20140429,000000,441.92,453.78,430.71,446.12,0,0
BTC.V,D,20140430,000000,446.12,452.64,430.89,445.63,0,0
BTC.V,D,20140501,000000,445.63,464.49,444.51,460.13,0,0
BTC.V,D,20140502,000000,460.13,463.38,442,453.67,0,0
BTC.V,D,20140503,000000,453.67,454.2,429.09,438.65,0,0
BTC.V,D,20140504,000000,438.65,446.61,428.79,436.05,0,0
BTC.V,D,20140505,000000,436.05,443.86,426.37,430.87,0,0
BTC.V,D,20140506,000000,430.87,434.95,420.23,432.19,0,0
BTC.V,D,20140507,000000,432.19,458.78,423.55,446.55,0,0
BTC.V,D,20140508,000000,446.55,455.5,439.5,441.11,0,0
BTC.V,D,20140509,000000,441.11,455.78,438.5,445.45,0,0
BTC.V,D,20140510,000000,445.45,459.46,441.43,451.9,0,0
BTC.V,D,20140511,000000,451.9,455.4,429.02,433.23,0,0
BTC.V,D,20140512,000000,433.23,441.07,430.19,438.21,0,0
BTC.V,D,20140513,000000,438.21,442.27,432.74,433.92,0,0
BTC.V,D,20140514,000000,433.92,444.28,433.88,442.63,0,0
BTC.V,D,20140515,000000,442.63,450.03,441.47,448.1,0,0
BTC.V,D,20140516,000000,448.1,455.15,441.86,453.63,0,0
BTC.V,D,20140517,000000,453.63,455.94,452.23,452.79,0,0
BTC.V,D,20140518,000000,452.79,454,449.04,450.14,0,0
BTC.V,D,20140519,000000,450.14,451.69,441.2,443.9,0,0
BTC.V,D,20140520,000000,443.9,486.23,437.25,484.57,0,0
BTC.V,D,20140521,000000,484.57,495.21,481.73,488.84,0,0
BTC.V,D,20140522,000000,488.84,519.25,485.55,515.36,0,0
BTC.V,D,20140523,000000,515.36,540.88,515.18,518.09,0,0
BTC.V,D,20140524,000000,518.09,526.65,510.42,520.46,0,0
BTC.V,D,20140525,000000,520.46,575.19,520.46,570.44,0,0
BTC.V,D,20140526,000000,570.44,586.41,564.65,582.01,0,0
BTC.V,D,20140527,000000,582.01,586.22,555.28,570.1,0,0
BTC.V,D,20140528,000000,570.1,581.81,562.56,570.84,0,0
BTC.V,D,20140529,000000,570.84,573.83,557.7,564.42,0,0
BTC.V,D,20140530,000000,564.42,613.26,564.02,612.35,0,0
BTC.V,D,20140531,000000,612.35,629.04,604.73,627.91,0,0
BTC.V,D,20140601,000000,627.91,674.98,621.95,649.79,0,0
BTC.V,D,20140602,000000,649.79,662.63,625.46,655.49,0,0
BTC.V,D,20140603,000000,655.49,676.47,631.42,669.43,0,0
BTC.V,D,20140604,000000,669.43,669.78,602.1,638.93,0,0
BTC.V,D,20140605,000000,638.93,665.39,635.59,660.18,0,0
BTC.V,D,20140606,000000,660.18,663.84,647.12,650.41,0,0
BTC.V,D,20140607,000000,650.41,659.77,641.02,651.67,0,0
BTC.V,D,20140608,000000,651.67,658.88,648.67,651.05,0,0
BTC.V,D,20140609,000000,651.05,652.12,639.08,644.35,0,0
BTC.V,D,20140610,000000,644.35,661.44,641.68,655.62,0,0
BTC.V,D,20140611,000000,655.62,663.04,642.28,642.95,0,0
BTC.V,D,20140612,000000,642.95,643.8,591.12,597.13,0,0
BTC.V,D,20140613,000000,597.13,619.14,594.87,610.35,0,0
BTC.V,D,20140614,000000,610.35,613.77,563.68,583.42,0,0
BTC.V,D,20140615,000000,583.42,587.83,560.85,582.29,0,0
BTC.V,D,20140616,000000,582.29,606.14,580.45,599.08,0,0
BTC.V,D,20140617,000000,599.08,608.43,594.86,605.09,0,0
BTC.V,D,20140618,000000,605.09,614.4,603.61,606.21,0,0
BTC.V,D,20140619,000000,606.21,612.58,598.67,600.17,0,0
BTC.V,D,20140620,000000,600.17,602.05,587.1,590.75,0,0
BTC.V,D,20140621,000000,590.75,599.21,584.82,597.04,0,0
BTC.V,D,20140622,000000,597.04,610.08,591.99,603.62,0,0
BTC.V,D,20140623,000000,603.62,604.65,582.86,591.17,0,0
BTC.V,D,20140624,000000,591.17,595.65,585.41,588.77,0,0
BTC.V,D,20140625,000000,588.77,589.56,566.88,568.45,0,0
BTC.V,D,20140626,000000,568.45,582.71,565.85,582.7,0,0
BTC.V,D,20140627,000000,582.7,603.94,580.14,602.23,0,0
BTC.V,D,20140628,000000,602.23,608.76,593.97,597.56,0,0
BTC.V,D,20140629,000000,597.56,604.28,593.19,601.06,0,0
BTC.V,D,20140630,000000,601.06,637.28,596.55,635.14,0,0
BTC.V,D,20140701,000000,635.14,652.54,634.09,643.19,0,0
BTC.V,D,20140702,000000,643.19,652.1,604.58,645.72,0,0
BTC.V,D,20140703,000000,645.72,646.4,633.58,638.03,0,0
BTC.V,D,20140704,000000,638.03,642.22,623.04,623.96,0,0
BTC.V,D,20140705,000000,623.96,627.8,619.69,622.96,0,0
BTC.V,D,20140706,000000,622.96,629.44,622.65,626.65,0,0
BTC.V,D,20140707,000000,626.65,627.93,607.32,613.6,0,0
BTC.V,D,20140708,000000,613.6,619.65,609.35,615.32,0,0
BTC.V,D,20140709,000000,615.32,623.82,610.53,623,0,0
BTC.V,D,20140710,000000,623,624.95,611.66,618.39,0,0
BTC.V,D,20140711,000000,618.39,633.62,616.11,632.9,0,0
BTC.V,D,20140712,000000,632.9,638.59,625.9,635.9,0,0
BTC.V,D,20140713,000000,635.9,638.64,627.54,628.03,0,0
BTC.V,D,20140714,000000,628.03,628.99,616.06,618.32,0,0
BTC.V,D,20140715,000000,618.32,624.42,617.3,619.6,0,0
BTC.V,D,20140716,000000,619.6,622.36,614.15,614.8,0,0
BTC.V,D,20140717,000000,614.8,632.55,610.01,626.58,0,0
BTC.V,D,20140718,000000,626.58,630.15,617.92,627.47,0,0
BTC.V,D,20140719,000000,627.47,634.14,625.14,627.04,0,0
BTC.V,D,20140720,000000,627.04,627.93,619.96,620.98,0,0
BTC.V,D,20140721,000000,620.98,625.93,615.02,625.13,0,0
BTC.V,D,20140722,000000,625.13,628.81,620,622.53,0,0
BTC.V,D,20140723,000000,622.53,624.99,621,621.69,0,0
BTC.V,D,20140724,000000,621.69,621.96,599.38,601.87,0,0
BTC.V,D,20140725,000000,601.87,609.06,597.4,600.5,0,0
BTC.V,D,20140726,000000,600.5,602.98,593.25,596,0,0
BTC.V,D,20140727,000000,596,601.49,593.69,595.03,0,0
BTC.V,D,20140728,000000,595.03,597.49,578.14,587.93,0,0
BTC.V,D,20140729,000000,587.93,591.28,579.53,585.77,0,0
BTC.V,D,20140730,000000,585.77,586.13,564.18,564.64,0,0
BTC.V,D,20140731,000000,564.64,593.73,564.01,589.52,0,0
BTC.V,D,20140801,000000,589.52,603.99,586.43,598.78,0,0
BTC.V,D,20140802,000000,598.78,598.91,587.42,591.72,0,0
BTC.V,D,20140803,000000,591.72,592.06,580.62,588.94,0,0
BTC.V,D,20140804,000000,588.94,595.09,586.49,592.77,0,0
BTC.V,D,20140805,000000,592.77,594.25,585.44,588.76,0,0
BTC.V,D,20140806,000000,588.76,593.79,587.2,589.77,0,0
BTC.V,D,20140807,000000,589.77,595.08,587.92,592.8,0,0
BTC.V,D,20140808,000000,592.8,608.2,592.08,595.85,0,0
BTC.V,D,20140809,000000,595.85,595.85,587.41,589.52,0,0
BTC.V,D,20140810,000000,589.52,596.64,588.06,592.06,0,0
BTC.V,D,20140811,000000,592.06,593.62,571.72,575.89,0,0
BTC.V,D,20140812,000000,575.89,578.29,561.98,567.66,0,0
BTC.V,D,20140813,000000,567.66,573.51,523.15,542.1,0,0
BTC.V,D,20140814,000000,542.1,544.94,495.94,504.8,0,0
BTC.V,D,20140815,000000,504.8,515.24,483.21,496.45,0,0
BTC.V,D,20140816,000000,496.45,524.25,483.24,522.01,0,0
BTC.V,D,20140817,000000,522.01,524.71,478.22,485.5,0,0
BTC.V,D,20140818,000000,485.5,493.26,449.95,462.18,0,0
BTC.V,D,20140819,000000,462.18,487.05,455.8,485.12,0,0
BTC.V,D,20140820,000000,485.12,521.84,468.51,516.78,0,0
BTC.V,D,20140821,000000,516.78,537.17,511.36,517.94,0,0
BTC.V,D,20140822,000000,517.94,524.44,500.57,516.1,0,0
BTC.V,D,20140823,000000,516.1,516.82,493.98,497.68,0,0
BTC.V,D,20140824,000000,497.68,514.82,496.81,509.71,0,0
BTC.V,D,20140825,000000,509.71,511.33,499.71,502.93,0,0
BTC.V,D,20140826,000000,502.93,516.04,501.81,512.56,0,0
BTC.V,D,20140827,000000,512.56,527.37,512.56,515.23,0,0
BTC.V,D,20140828,000000,515.23,521.59,503.34,510.75,0,0
BTC.V,D,20140829,000000,510.75,515.18,506.69,512.56,0,0
BTC.V,D,20140830,000000,512.56,512.91,503.12,505.96,0,0
BTC.V,D,20140831,000000,505.96,508.34,478.31,481.78,0,0
BTC.V,D,20140901,000000,481.78,487.47,471.78,477.19,0,0
BTC.V,D,20140902,000000,477.19,486.99,470.54,478.94,0,0
BTC.V,D,20140903,000000,478.94,487.29,476.82,480.04,0,0
BTC.V,D,20140904,000000,480.04,498.47,476.26,490.99,0,0
BTC.V,D,20140905,000000,490.99,495.02,483.07,483.65,0,0
BTC.V,D,20140906,000000,483.65,491.38,480.79,484.47,0,0
BTC.V,D,20140907,000000,484.47,490.72,478.49,485.75,0,0
BTC.V,D,20140908,000000,485.75,487.02,469.5,475.69,0,0
BTC.V,D,20140909,000000,475.69,478.6,467.52,474.9,0,0
BTC.V,D,20140910,000000,474.9,491.04,471.57,479.7,0,0
BTC.V,D,20140911,000000,479.7,488.92,474.57,478.49,0,0
BTC.V,D,20140912,000000,478.49,479.71,471.14,477.73,0,0
BTC.V,D,20140913,000000,477.73,480.64,474.64,478.17,0,0
BTC.V,D,20140914,000000,478.17,480.33,471.96,477.74,0,0
BTC.V,D,20140915,000000,477.74,479.28,473.7,477.71,0,0
BTC.V,D,20140916,000000,477.71,478.81,463.95,466.75,0,0
BTC.V,D,20140917,000000,466.75,469.39,458.27,461.09,0,0
BTC.V,D,20140918,000000,461.09,462.26,408.77,424.26,0,0
BTC.V,D,20140919,000000,424.26,429.17,386.1,397.67,0,0
BTC.V,D,20140920,000000,397.67,427.69,387.5,411.53,0,0
BTC.V,D,20140921,000000,411.53,415.07,394.52,401.62,0,0
BTC.V,D,20140922,000000,401.62,410.75,398.6,404.09,0,0
BTC.V,D,20140923,000000,404.09,445.51,394.75,436.86,0,0
BTC.V,D,20140924,000000,436.86,439.19,422.1,423.77,0,0
BTC.V,D,20140925,000000,423.77,427.55,409.56,412.29,0,0
BTC.V,D,20140926,000000,412.29,416.42,399.7,404.46,0,0
BTC.V,D,20140927,000000,404.46,407.07,394.69,399.02,0,0
BTC.V,D,20140928,000000,399.02,402.27,374.12,379.08,0,0
BTC.V,D,20140929,000000,379.08,389.26,372.63,376.77,0,0
BTC.V,D,20140930,000000,376.77,395.18,374.73,388.17,0,0
BTC.V,D,20141001,000000,388.17,395.13,381.11,382.84,0,0
BTC.V,D,20141002,000000,382.84,385.59,371.2,375.14,0,0
BTC.V,D,20141003,000000,375.14,378.22,362.81,363.45,0,0
BTC.V,D,20141004,000000,363.45,369.88,327.1,335.32,0,0
BTC.V,D,20141005,000000,335.32,344.25,294.92,322.86,0,0
BTC.V,D,20141006,000000,322.86,347.94,303.05,331.55,0,0
BTC.V,D,20141007,000000,331.55,345.51,321.74,331.65,0,0
BTC.V,D,20141008,000000,331.65,351.64,325.43,350.87,0,0
BTC.V,D,20141009,000000,350.87,384.61,347.57,360.91,0,0
BTC.V,D,20141010,000000,360.91,378.13,353.32,361.71,0,0
BTC.V,D,20141011,000000,361.71,370.15,350.49,361.22,0,0
BTC.V,D,20141012,000000,361.22,374.57,352.25,373.17,0,0
BTC.V,D,20141013,000000,373.17,391.22,366.04,387.32,0,0
BTC.V,D,20141014,000000,387.32,407.74,385.72,397.1,0,0
BTC.V,D,20141015,000000,397.1,397.87,388.23,393.17,0,0
BTC.V,D,20141016,000000,393.17,398.84,371.56,379.77,0,0
BTC.V,D,20141017,000000,379.77,384.76,372.42,380.48,0,0
BTC.V,D,20141018,000000,380.48,395.71,373.58,390.88,0,0
BTC.V,D,20141019,000000,390.88,394.49,383.92,387.28,0,0
BTC.V,D,20141020,000000,387.28,387.77,378.42,380.39,0,0
BTC.V,D,20141021,000000,380.39,388.24,377.42,382.35,0,0
BTC.V,D,20141022,000000,382.35,383.69,376.97,378.93,0,0
BTC.V,D,20141023,000000,378.93,381.08,353.48,355.78,0,0
BTC.V,D,20141024,000000,355.78,360.87,351.41,355.1,0,0
BTC.V,D,20141025,000000,355.1,356.57,341.53,346.72,0,0
BTC.V,D,20141026,000000,346.72,356.8,344.19,348.67,0,0
BTC.V,D,20141027,000000,348.67,356.35,344.93,350.09,0,0
BTC.V,D,20141028,000000,350.09,355.72,348.27,351.06,0,0
BTC.V,D,20141029,000000,351.06,352.83,334.72,335.12,0,0
BTC.V,D,20141030,000000,335.12,350.38,333.44,344.86,0,0
BTC.V,D,20141031,000000,344.86,347.97,336.08,337.87,0,0
BTC.V,D,20141101,000000,337.87,339,320.74,325.43,0,0
BTC.V,D,20141102,000000,325.43,329.76,319.81,322.55,0,0
BTC.V,D,20141103,000000,322.55,332.85,321.67,324.24,0,0
BTC.V,D,20141104,000000,324.24,328.75,320.11,327.96,0,0
BTC.V,D,20141105,000000,327.96,341.98,326.52,338.01,0,0
BTC.V,D,20141106,000000,338.01,351.14,335.74,347.67,0,0
BTC.V,D,20141107,000000,347.67,351.61,340.18,341.87,0,0
BTC.V,D,20141108,000000,341.87,346.29,339.8,343.54,0,0
BTC.V,D,20141109,000000,343.54,362.21,341.78,362.04,0,0
BTC.V,D,20141110,000000,362.04,374.67,356.6,367.15,0,0
BTC.V,D,20141111,000000,367.15,370.99,361.87,365.42,0,0
BTC.V,D,20141112,000000,365.42,442.73,365.42,432.03,0,0
BTC.V,D,20141113,000000,432.03,480.45,390.88,428.72,0,0
BTC.V,D,20141114,000000,428.72,430.18,381.99,396.53,0,0
BTC.V,D,20141115,000000,396.53,407.32,367.97,374.86,0,0
BTC.V,D,20141116,000000,374.86,390.36,370.54,385.61,0,0
BTC.V,D,20141117,000000,385.61,412.33,378.32,384.69,0,0
BTC.V,D,20141118,000000,384.69,394.94,371.95,379.16,0,0
BTC.V,D,20141119,000000,379.16,389.29,374.26,381.43,0,0
BTC.V,D,20141120,000000,381.43,383.03,355.11,357.3,0,0
BTC.V,D,20141121,000000,357.3,358.73,343.8,351.77,0,0
BTC.V,D,20141122,000000,351.77,364.21,350.51,352.01,0,0
BTC.V,D,20141123,000000,352.01,370.59,352.01,365.85,0,0
BTC.V,D,20141124,000000,365.85,388.72,361.92,378.85,0,0
BTC.V,D,20141125,000000,378.85,395.73,370.64,376.43,0,0
BTC.V,D,20141126,000000,376.43,378.27,363.99,365.35,0,0
BTC.V,D,20141127,000000,365.35,374.43,364.81,368.83,0,0
BTC.V,D,20141128,000000,368.83,383.25,358.37,377.59,0,0
BTC.V,D,20141129,000000,377.59,389.3,372.21,376.28,0,0
BTC.V,D,20141130,000000,376.28,381.06,372.57,374.93,0,0
BTC.V,D,20141201,000000,374.93,383.58,373.02,378.61,0,0
BTC.V,D,20141202,000000,378.61,384.87,375.37,380.64,0,0
BTC.V,D,20141203,000000,380.64,384.67,373.64,376.96,0,0
BTC.V,D,20141204,000000,376.96,380.43,366.24,369.84,0,0
BTC.V,D,20141205,000000,369.84,379.7,366.39,377.63,0,0
BTC.V,D,20141206,000000,377.63,380.33,372.04,376.26,0,0
BTC.V,D,20141207,000000,376.26,377.88,372.46,376.47,0,0
BTC.V,D,20141208,000000,376.47,377.36,364.6,364.95,0,0
BTC.V,D,20141209,000000,364.95,365.35,343.82,352.19,0,0
BTC.V,D,20141210,000000,352.19,354.07,345.09,347.94,0,0
BTC.V,D,20141211,000000,347.94,367.13,337.8,347.68,0,0
BTC.V,D,20141212,000000,347.68,356.43,346,353.4,0,0
BTC.V,D,20141213,000000,353.4,353.4,343.81,348.24,0,0
BTC.V,D,20141214,000000,348.24,351.59,344.61,349.35,0,0
BTC.V,D,20141215,000000,349.35,351.22,343.56,345.37,0,0
BTC.V,D,20141216,000000,345.37,346.45,328.88,330.22,0,0
BTC.V,D,20141217,000000,330.22,335.67,314.31,320.02,0,0
BTC.V,D,20141218,000000,320.02,325.62,303.4,310.34,0,0
BTC.V,D,20141219,000000,310.34,320.24,306.36,317.78,0,0
BTC.V,D,20141220,000000,317.78,332.62,316.05,330.35,0,0
BTC.V,D,20141221,000000,330.35,332.03,320.13,322.63,0,0
BTC.V,D,20141222,000000,322.63,335.26,319.89,330.84,0,0
BTC.V,D,20141223,000000,330.84,339.32,328,335.25,0,0
BTC.V,D,20141224,000000,335.25,336.28,320.65,322.4,0,0
BTC.V,D,20141225,000000,322.4,323.38,316.3,318.99,0,0
BTC.V,D,20141226,000000,318.99,332.88,316.36,329.98,0,0
BTC.V,D,20141227,000000,329.98,330.7,311.98,315.34,0,0
BTC.V,D,20141228,000000,315.34,322.84,310.5,316.53,0,0
BTC.V,D,20141229,000000,316.53,321.61,308.28,314.12,0,0
BTC.V,D,20141230,000000,314.12,316.18,309.25,311.27,0,0
BTC.V,D,20141231,000000,311.27,319.09,308.89,318.24,0,0
BTC.V,D,20150101,000000,318.24,321.36,313.54,314.89,0,0
BTC.V,D,20150102,000000,314.89,316.4,313.08,315.21,0,0
BTC.V,D,20150103,000000,315.21,315.83,284.89,287.13,0,0
BTC.V,D,20150104,000000,287.13,289.94,255.87,264.72,0,0
BTC.V,D,20150105,000000,264.72,278.32,262.89,274.84,0,0
BTC.V,D,20150106,000000,274.84,285.11,271.52,282.27,0,0
BTC.V,D,20150107,000000,282.27,296.06,280.74,291.34,0,0
BTC.V,D,20150108,000000,291.34,292.71,278.99,282.69,0,0
BTC.V,D,20150109,000000,282.69,290.59,277.28,287.97,0,0
BTC.V,D,20150110,000000,287.97,289.25,271.98,273.35,0,0
BTC.V,D,20150111,000000,273.35,278.01,263.76,264.77,0,0
BTC.V,D,20150112,000000,264.77,273.08,263.3,269.33,0,0
BTC.V,D,20150113,000000,269.33,269.33,217.1,221.29,0,0
BTC.V,D,20150114,000000,221.29,230.86,157.29,164.92,0,0
BTC.V,D,20150115,000000,164.92,231.26,164.55,209.78,0,0
BTC.V,D,20150116,000000,209.78,222.63,198.72,206.92,0,0
BTC.V,D,20150117,000000,206.92,212.59,191.71,199.65,0,0
BTC.V,D,20150118,000000,199.65,220.73,192.51,210.62,0,0
BTC.V,D,20150119,000000,210.62,219.48,205.47,215.87,0,0
BTC.V,D,20150120,000000,215.87,216.57,203.42,210.55,0,0
BTC.V,D,20150121,000000,210.55,229.32,207.11,228.17,0,0
BTC.V,D,20150122,000000,228.17,238.78,225.57,232.7,0,0
BTC.V,D,20150123,000000,232.7,236.97,224.84,232.17,0,0
BTC.V,D,20150124,000000,232.17,248.88,229.58,248.16,0,0
BTC.V,D,20150125,000000,248.16,256.43,241.36,252.09,0,0
BTC.V,D,20150126,000000,252.09,310.91,251.5,269.18,0,0
BTC.V,D,20150127,000000,269.18,276.9,247.26,263.27,0,0
BTC.V,D,20150128,000000,263.27,267.66,228.06,236.17,0,0
BTC.V,D,20150129,000000,236.17,241.51,220.36,233.99,0,0
BTC.V,D,20150130,000000,233.99,244.83,227.19,231.84,0,0
BTC.V,D,20150131,000000,231.84,235.36,216.46,218.51,0,0
BTC.V,D,20150201,000000,218.51,231.44,209.71,225.29,0,0
BTC.V,D,20150202,000000,225.29,242.51,220.53,238.86,0,0
BTC.V,D,20150203,000000,238.86,247.48,223.91,227.41,0,0
BTC.V,D,20150204,000000,227.41,230.71,220.23,226.58,0,0
BTC.V,D,20150205,000000,226.58,229.85,214.35,216.52,0,0
BTC.V,D,20150206,000000,216.52,226.16,215.65,222.96,0,0
BTC.V,D,20150207,000000,222.96,231,222.38,227.68,0,0
BTC.V,D,20150208,000000,227.68,230.23,219.5,223.67,0,0
BTC.V,D,20150209,000000,223.67,225,215.66,220.34,0,0
BTC.V,D,20150210,000000,220.34,222.19,214.44,219.67,0,0
BTC.V,D,20150211,000000,219.67,223.53,217.28,218.83,0,0
BTC.V,D,20150212,000000,218.83,223,217.3,221.79,0,0
BTC.V,D,20150213,000000,221.79,241.58,220.62,236.17,0,0
BTC.V,D,20150214,000000,236.17,261.25,235.38,258.64,0,0
BTC.V,D,20150215,000000,258.64,264.57,226.56,233.27,0,0
BTC.V,D,20150216,000000,233.27,240.03,228.01,235.83,0,0
BTC.V,D,20150217,000000,235.83,247.17,232.03,243.2,0,0
BTC.V,D,20150218,000000,243.2,245.51,231.7,235.2,0,0
BTC.V,D,20150219,000000,235.2,244.11,234.87,241.92,0,0
BTC.V,D,20150220,000000,241.92,247.76,238.83,244.52,0,0
BTC.V,D,20150221,000000,244.52,247.32,242.65,244.41,0,0
BTC.V,D,20150222,000000,244.41,246.54,232.72,235.73,0,0
BTC.V,D,20150223,000000,235.73,240.06,231.33,238.82,0,0
BTC.V,D,20150224,000000,238.82,240.25,235.5,238.89,0,0
BTC.V,D,20150225,000000,238.89,239.64,234.59,237.33,0,0
BTC.V,D,20150226,000000,237.33,238.17,233.5,236.53,0,0
BTC.V,D,20150227,000000,236.53,258.72,235.7,253.47,0,0
BTC.V,D,20150228,000000,253.47,255.4,248.73,254.06,0,0
BTC.V,D,20150301,000000,254.06,260.65,244.77,257.94,0,0
BTC.V,D,20150302,000000,257.94,274.8,256.15,273.75,0,0
BTC.V,D,20150303,000000,273.75,287.06,266.12,280.65,0,0
BTC.V,D,20150304,000000,280.65,284.47,265.91,271.92,0,0
BTC.V,D,20150305,000000,271.92,280.84,262.81,275.23,0,0
BTC.V,D,20150306,000000,275.23,277.99,269.02,272.56,0,0
BTC.V,D,20150307,000000,272.56,278.25,269.41,274.91,0,0
BTC.V,D,20150308,000000,274.91,278.78,271.31,274.49,0,0
BTC.V,D,20150309,000000,274.49,293.26,273.79,290.02,0,0
BTC.V,D,20150310,000000,290.02,300.96,288.12,291.37,0,0
BTC.V,D,20150311,000000,291.37,297.66,288.88,295.6,0,0
BTC.V,D,20150312,000000,295.6,296.98,290.83,293.85,0,0
BTC.V,D,20150313,000000,293.85,294.92,286.08,287.21,0,0
BTC.V,D,20150314,000000,287.21,288.4,279.3,281.6,0,0
BTC.V,D,20150315,000000,281.6,286.39,280.37,284.88,0,0
BTC.V,D,20150316,000000,284.88,294.01,284.77,290.41,0,0
BTC.V,D,20150317,000000,290.41,292.46,283.25,285.38,0,0
BTC.V,D,20150318,000000,285.38,285.65,248.19,255.92,0,0
BTC.V,D,20150319,000000,255.92,264.8,247,260.93,0,0
BTC.V,D,20150320,000000,260.93,264.71,257.85,261.78,0,0
BTC.V,D,20150321,000000,261.78,263.26,254.02,259.71,0,0
BTC.V,D,20150322,000000,259.71,270.42,259,268.57,0,0
BTC.V,D,20150323,000000,268.57,271.01,259.38,265.46,0,0
BTC.V,D,20150324,000000,265.46,267.02,242.67,246.72,0,0
BTC.V,D,20150325,000000,246.72,249.21,234.84,246.37,0,0
BTC.V,D,20150326,000000,246.37,254.69,243.52,248.02,0,0
BTC.V,D,20150327,000000,248.02,250.05,244.47,247.21,0,0
BTC.V,D,20150328,000000,247.21,254.25,246.28,252.02,0,0
BTC.V,D,20150329,000000,252.02,252.81,238.93,242.08,0,0
BTC.V,D,20150330,000000,242.08,248.83,236.55,246.79,0,0
